gender,age,income,career,dec,attr,sinc,intel,fun,amb,shar,like,prob,met
1,32.0,42414.7488372093,Engineering,0,4.0,4.0,4.0,4.0,6.0,3.0,4.0,4.0,1
1,32.0,42414.7488372093,Engineering,1,10.0,9.0,8.0,7.0,7.0,10.0,10.0,5.0,1
1,32.0,42414.7488372093,Engineering,1,10.0,9.0,7.0,8.0,8.0,9.0,9.0,5.0,1
1,32.0,42414.7488372093,Engineering,1,6.0,5.0,8.0,9.0,8.0,5.0,7.0,7.0,1
1,32.0,42414.7488372093,Engineering,1,10.0,9.0,8.0,8.0,5.0,6.0,9.0,8.0,1
1,32.0,42414.7488372093,Engineering,1,9.0,8.0,7.0,5.0,5.0,4.0,7.0,8.0,1
1,32.0,42414.7488372093,Engineering,0,5.0,6.0,7.0,2.0,7.0,3.0,4.0,6.0,1
1,32.0,42414.7488372093,Engineering,1,6.0,8.0,8.0,8.0,8.0,5.0,7.0,7.0,1
1,32.0,42414.7488372093,Engineering,1,8.0,6.0,6.0,7.0,4.0,3.0,7.0,4.0,1
1,32.0,42414.7488372093,Engineering,0,5.0,5.0,6.0,6.0,7.0,5.0,5.0,6.0,1
1,32.0,42414.7488372093,Engineering,0,3.0,7.0,7.0,1.0,3.0,2.0,3.0,5.0,1
1,32.0,42414.7488372093,Engineering,0,3.0,7.0,7.0,2.0,2.0,2.0,4.0,5.0,1
1,32.0,42414.7488372093,Engineering,1,7.0,7.0,8.0,8.0,10.0,7.0,8.0,7.0,1
1,32.0,42414.7488372093,Engineering,1,7.0,8.0,8.0,6.0,8.0,7.0,7.0,7.0,1
1,32.0,42414.7488372093,Engineering,1,7.0,7.0,7.0,6.0,6.0,5.0,6.0,6.0,1
1,26.0,55550.0,Business,0,6.0,8.0,9.0,7.0,7.0,7.0,7.0,5.0,1
1,26.0,55550.0,Business,0,6.0,7.0,7.0,7.0,7.0,5.0,6.0,4.0,1
1,26.0,55550.0,Business,0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,4.0,1
1,26.0,55550.0,Business,0,5.0,7.0,8.0,6.0,7.0,6.0,6.0,5.0,1
1,26.0,55550.0,Business,0,7.0,8.0,8.0,6.0,7.0,6.0,6.0,5.0,1
1,26.0,55550.0,Business,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,1
1,26.0,55550.0,Business,0,6.0,7.0,6.0,6.0,6.0,3.0,5.0,4.0,1
1,26.0,55550.0,Business,1,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,1
1,26.0,55550.0,Business,0,7.0,7.0,9.0,8.0,8.0,7.0,7.0,5.0,1
1,26.0,55550.0,Business,0,6.0,7.0,8.0,8.0,7.0,7.0,7.0,5.0,1
1,26.0,55550.0,Business,0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,5.0,1
1,26.0,55550.0,Business,1,8.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,1
1,26.0,55550.0,Business,0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,5.0,1
1,26.0,55550.0,Business,1,8.0,7.0,8.0,7.0,8.0,5.0,7.0,6.0,1
1,26.0,55550.0,Business,0,6.0,7.0,8.0,5.0,5.0,5.0,5.0,3.0,1
1,26.0,55550.0,Business,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,1
1,26.0,55550.0,Business,0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,1
1,26.0,55550.0,Business,0,6.0,7.0,7.0,8.0,7.0,6.0,7.0,5.0,1
1,27.0,26682.0,Education,0,6.0,8.0,7.0,6.0,6.0,5.0,6.0,5.0,1
1,27.0,26682.0,Education,0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,4.0,1
1,27.0,26682.0,Education,0,6.0,8.0,6.0,6.0,4.0,4.0,5.0,2.0,1
1,27.0,26682.0,Education,1,6.0,8.0,7.0,7.0,7.0,4.0,8.0,6.0,1
1,27.0,26682.0,Education,0,6.0,9.0,8.0,6.0,7.0,4.0,8.0,5.0,1
1,27.0,26682.0,Education,1,8.0,6.0,7.0,7.0,7.0,6.0,8.0,4.0,1
1,27.0,26682.0,Education,1,7.0,8.0,7.0,8.0,6.0,5.0,7.0,7.0,1
1,27.0,26682.0,Education,1,7.0,6.0,6.0,7.0,7.0,5.0,7.0,5.0,1
1,27.0,26682.0,Education,0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,1
1,27.0,26682.0,Education,0,6.0,8.0,6.0,6.0,5.0,5.0,6.0,2.0,1
1,27.0,26682.0,Education,1,7.0,7.0,7.0,8.0,7.0,6.0,7.0,7.0,1
1,27.0,26682.0,Education,0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,1
1,27.0,26682.0,Education,0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,3.0,1
1,27.0,26682.0,Education,1,7.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,1
1,27.0,26682.0,Education,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1
1,27.0,26682.0,Education,0,8.0,7.0,7.0,6.0,8.0,6.0,7.0,5.0,1
1,27.0,26682.0,Education,1,9.0,8.0,6.0,6.0,6.0,6.0,7.0,5.0,1
1,27.0,26682.0,Education,1,7.0,8.0,6.0,8.0,6.0,6.0,7.0,5.0,1
1,25.0,41547.0,Legal,1,7.0,7.0,8.0,9.0,8.0,7.0,7.0,4.0,1
1,25.0,41547.0,Legal,1,8.0,7.0,8.0,8.0,7.0,7.0,7.0,3.0,1
1,25.0,41547.0,Legal,0,5.0,8.0,8.0,6.0,4.0,6.0,5.0,2.0,1
1,25.0,41547.0,Legal,0,5.0,9.0,8.0,9.0,5.0,6.0,5.0,2.0,1
1,25.0,41547.0,Legal,1,6.0,9.0,9.0,6.0,5.0,7.0,5.0,1.0,1
1,25.0,41547.0,Legal,1,8.0,7.0,9.0,8.0,10.0,5.0,7.0,1.0,1
1,25.0,41547.0,Legal,1,8.0,7.0,7.0,6.0,7.0,6.0,7.0,4.0,1
1,25.0,41547.0,Legal,1,8.0,9.0,8.0,7.0,5.0,8.0,6.0,3.0,1
1,25.0,41547.0,Legal,1,7.0,9.0,9.0,8.0,7.0,9.0,6.0,4.0,1
1,25.0,41547.0,Legal,1,7.0,7.0,8.0,7.0,6.0,7.0,6.0,4.0,1
1,25.0,41547.0,Legal,1,8.0,8.0,8.0,8.0,7.0,6.0,7.0,5.0,1
1,25.0,41547.0,Legal,1,8.0,7.0,7.0,6.0,7.0,5.0,7.0,1.0,1
1,25.0,41547.0,Legal,1,7.0,8.0,8.0,8.0,7.0,7.0,7.0,5.0,1
1,25.0,41547.0,Legal,1,7.0,8.0,9.0,6.0,8.0,5.0,7.0,5.0,1
1,25.0,41547.0,Legal,0,6.0,7.0,7.0,5.0,6.0,5.0,6.0,3.0,1
1,25.0,41547.0,Legal,1,8.0,8.0,10.0,9.0,7.0,7.0,8.0,10.0,1
1,25.0,41547.0,Legal,1,8.0,7.0,8.0,7.0,6.0,6.0,7.0,3.0,1
1,25.0,41547.0,Legal,1,8.0,7.0,8.0,7.0,6.0,5.0,7.0,4.0,1
1,22.0,23361.0,Legal,0,8.0,3.0,7.0,8.0,4.0,5.503191180736873,3.0,2.0,1
1,22.0,23361.0,Legal,1,7.0,5.0,7.0,6.0,4.0,5.503191180736873,8.0,5.0,1
1,22.0,23361.0,Legal,1,10.0,10.0,10.0,8.0,8.0,5.503191180736873,8.0,2.0,1
1,22.0,23361.0,Legal,1,8.0,10.0,10.0,6.0,9.0,8.0,9.0,2.0,1
1,22.0,23361.0,Legal,0,8.0,10.0,7.0,3.0,10.0,4.0,5.0,3.0,1
1,22.0,23361.0,Legal,0,9.0,5.0,6.0,3.0,10.0,9.0,3.0,7.0,1
1,22.0,23361.0,Legal,0,6.0,10.0,5.0,5.0,3.0,5.503191180736873,6.0,6.0,1
1,22.0,23361.0,Legal,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,1
1,22.0,23361.0,Legal,1,10.0,10.0,10.0,8.0,8.0,8.0,10.0,6.0,1
1,22.0,23361.0,Legal,0,6.0,10.0,6.0,3.0,6.0,5.503191180736873,4.0,5.0,1
1,22.0,23361.0,Legal,0,8.0,6.0,7.0,8.0,9.0,1.0,7.0,6.0,1
1,22.0,23361.0,Legal,0,7.0,3.0,6.0,8.0,4.0,5.503191180736873,5.0,2.0,1
1,22.0,23361.0,Legal,1,8.0,10.0,8.0,8.0,6.0,5.0,7.0,3.0,1
1,22.0,23361.0,Legal,1,8.0,8.0,8.0,8.0,10.0,5.503191180736873,8.0,5.0,1
1,22.0,23361.0,Legal,0,6.0,10.0,8.0,3.0,6.7824285122254455,4.0,7.0,7.0,1
1,22.0,23361.0,Legal,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,1
1,22.0,23361.0,Legal,0,6.0,10.0,4.0,4.0,6.0,5.503191180736873,2.0,1.0,1
1,22.0,23361.0,Legal,1,9.0,10.0,10.0,8.0,8.0,8.0,10.0,6.0,1
1,21.0,74893.0,Education,1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1
1,21.0,74893.0,Education,1,6.0,8.0,8.0,8.0,9.0,7.0,6.5,7.0,1
1,21.0,74893.0,Education,1,6.5,7.0,6.5,5.0,5.0,5.0,5.5,5.0,1
1,21.0,74893.0,Education,1,6.0,8.0,9.0,7.0,6.0,5.0,6.0,5.0,1
1,21.0,74893.0,Education,0,6.0,8.0,8.0,5.5,6.0,2.0,5.0,6.5,1
1,21.0,74893.0,Education,1,10.0,9.0,9.0,9.0,9.0,8.0,9.0,7.0,1
1,21.0,74893.0,Education,1,8.0,8.0,8.0,8.0,7.0,7.5,8.5,6.5,1
1,21.0,74893.0,Education,1,9.0,10.0,9.0,8.0,7.0,6.5,8.0,9.0,1
1,21.0,74893.0,Education,0,7.0,7.0,8.5,6.5,9.0,4.0,5.0,3.0,1
1,21.0,74893.0,Education,1,8.0,8.0,7.0,8.0,6.0,8.0,7.0,6.0,1
1,21.0,74893.0,Education,1,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,1
1,21.0,74893.0,Education,1,9.0,9.0,9.0,9.0,9.0,8.5,8.0,8.0,1
1,21.0,74893.0,Education,1,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,1
1,21.0,74893.0,Education,0,8.0,7.0,9.0,6.0,9.0,4.0,7.0,6.0,1
1,21.0,74893.0,Education,0,7.0,8.0,8.0,6.0,6.0,2.0,4.0,4.0,1
1,21.0,74893.0,Education,1,8.0,9.0,8.0,8.0,8.0,7.0,9.0,9.0,1
1,21.0,74893.0,Education,1,9.0,9.0,9.0,9.0,9.0,8.0,8.0,6.0,1
1,21.0,74893.0,Education,1,7.5,8.5,9.0,9.5,9.5,9.0,8.0,6.5,1
1,24.0,42414.7488372093,Engineering,0,7.0,7.0,8.0,7.0,5.0,8.0,6.0,5.0,1
1,24.0,42414.7488372093,Engineering,0,9.0,6.0,7.0,6.0,5.0,3.0,5.0,2.0,1
1,24.0,42414.7488372093,Engineering,0,7.0,7.0,5.0,5.0,4.0,3.0,5.0,3.0,1
1,24.0,42414.7488372093,Engineering,1,7.0,8.0,7.0,7.0,4.0,7.0,7.0,5.0,1
1,24.0,42414.7488372093,Engineering,0,6.0,8.0,8.0,7.0,6.0,2.0,6.0,6.0,1
1,24.0,42414.7488372093,Engineering,1,8.0,7.0,6.0,7.0,6.0,6.0,7.0,5.0,1
1,24.0,42414.7488372093,Engineering,0,6.0,7.0,6.0,7.0,5.0,4.0,6.0,4.0,1
1,24.0,42414.7488372093,Engineering,0,6.0,7.0,5.0,7.0,6.0,4.0,6.0,5.0,1
1,24.0,42414.7488372093,Engineering,1,7.0,8.0,9.0,8.0,8.0,5.0,7.0,5.0,1
1,24.0,42414.7488372093,Engineering,0,7.0,7.0,6.0,5.0,4.0,3.0,5.0,3.0,1
1,24.0,42414.7488372093,Engineering,1,8.0,6.0,8.0,7.0,7.0,5.0,8.0,2.0,1
1,24.0,42414.7488372093,Engineering,0,7.0,7.0,6.0,6.0,7.0,3.0,5.0,4.0,1
1,24.0,42414.7488372093,Engineering,1,8.0,9.0,7.0,8.0,5.0,4.0,7.0,6.0,1
1,24.0,42414.7488372093,Engineering,0,6.0,5.0,7.0,6.0,6.0,4.0,5.0,3.0,1
1,24.0,42414.7488372093,Engineering,0,6.0,8.0,7.0,6.0,5.0,3.0,5.0,4.0,1
1,24.0,42414.7488372093,Engineering,1,8.0,7.0,7.0,9.0,8.0,4.0,7.0,5.0,1
1,24.0,42414.7488372093,Engineering,0,8.0,7.0,6.0,6.0,8.0,2.0,6.0,4.0,1
1,24.0,42414.7488372093,Engineering,1,8.0,8.0,7.0,7.0,6.0,4.0,7.0,4.0,1
1,25.0,37788.5625,Arts,1,8.0,10.0,8.0,8.0,8.0,7.0,8.0,5.0,1
1,25.0,37788.5625,Arts,1,7.0,10.0,8.0,7.0,5.0,4.0,7.0,5.0,1
1,25.0,37788.5625,Arts,1,7.0,10.0,8.0,8.0,8.0,3.0,7.0,5.0,1
1,25.0,37788.5625,Arts,1,7.0,10.0,7.0,7.0,7.0,5.0,7.0,5.0,1
1,25.0,37788.5625,Arts,1,7.0,10.0,7.0,7.0,7.0,5.0,7.0,5.0,1
1,25.0,37788.5625,Arts,1,8.0,10.0,8.0,6.0,8.0,5.0,8.0,5.0,1
1,25.0,37788.5625,Arts,1,7.0,10.0,8.0,8.0,7.0,5.0,8.0,5.0,1
1,25.0,37788.5625,Arts,1,7.0,10.0,8.0,7.0,7.0,5.0,8.0,5.0,1
1,25.0,37788.5625,Arts,1,7.0,10.0,8.0,8.0,6.0,7.0,8.0,5.0,1
1,25.0,37788.5625,Arts,1,7.0,10.0,8.0,8.0,7.0,4.0,7.0,5.0,1
1,25.0,37788.5625,Arts,1,7.0,10.0,8.0,8.0,7.0,8.0,7.0,5.0,1
1,25.0,37788.5625,Arts,1,7.0,10.0,8.0,8.0,7.0,8.0,6.0,6.0,1
1,25.0,37788.5625,Arts,0,7.0,10.0,7.0,6.0,6.0,7.0,5.0,5.0,1
1,25.0,37788.5625,Arts,0,8.0,10.0,8.0,6.0,8.0,3.0,5.0,5.0,1
1,25.0,37788.5625,Arts,1,7.0,10.0,8.0,6.0,8.0,3.0,5.0,5.0,1
1,25.0,37788.5625,Arts,1,10.0,10.0,8.0,7.0,8.0,5.0,7.0,5.0,1
1,25.0,37788.5625,Arts,1,9.0,10.0,8.0,6.0,8.0,3.0,8.0,5.0,1
1,25.0,37788.5625,Arts,1,7.0,10.0,8.0,7.0,7.0,3.0,8.0,5.0,1
1,28.0,52804.0,Technology,1,6.0,6.0,8.0,8.0,7.0,3.0,7.0,6.0,1
1,28.0,52804.0,Technology,0,6.0,7.0,8.0,6.0,9.0,8.0,5.0,3.0,1
1,28.0,52804.0,Technology,0,5.0,5.0,7.0,4.0,6.0,5.503191180736873,4.0,2.0,1
1,28.0,52804.0,Technology,0,5.0,8.0,9.0,8.0,6.0,5.503191180736873,5.0,2.0,1
1,28.0,52804.0,Technology,0,6.0,8.0,8.0,6.0,9.0,5.503191180736873,5.0,2.0,1
1,28.0,52804.0,Technology,0,5.0,5.0,8.0,5.0,10.0,5.0,4.0,2.0,1
1,28.0,52804.0,Technology,0,6.0,8.0,9.0,8.0,6.0,7.0,5.0,5.0,1
1,28.0,52804.0,Technology,0,7.0,8.0,9.0,8.0,8.0,5.503191180736873,5.0,3.0,1
1,28.0,52804.0,Technology,0,8.0,6.0,7.0,6.0,8.0,5.503191180736873,5.0,2.0,1
1,28.0,52804.0,Technology,1,6.0,8.0,8.0,8.0,8.0,5.503191180736873,6.0,4.0,1
1,28.0,52804.0,Technology,1,7.0,8.0,9.0,8.0,7.0,8.0,8.0,6.0,1
1,28.0,52804.0,Technology,1,7.0,8.0,8.0,7.0,9.0,5.503191180736873,7.0,4.0,1
1,28.0,52804.0,Technology,0,6.0,8.0,8.0,7.0,6.0,6.0,6.0,5.0,1
1,28.0,52804.0,Technology,0,5.0,7.0,8.0,5.0,9.0,6.0,6.0,6.0,1
1,28.0,52804.0,Technology,0,5.0,6.0,8.0,4.0,6.7824285122254455,5.503191180736873,5.0,6.0,1
1,28.0,52804.0,Technology,1,8.0,8.0,8.0,7.0,8.0,5.503191180736873,6.0,4.0,1
1,28.0,52804.0,Technology,1,9.0,7.173581213307241,8.0,8.0,7.0,5.0,7.0,6.0,1
1,28.0,52804.0,Technology,0,5.0,7.0,8.0,7.0,8.0,8.0,5.0,6.0,1
1,27.0,47382.086842105266,Business,0,3.0,4.0,8.0,8.0,6.0,4.0,5.0,5.0,1
1,27.0,47382.086842105266,Business,0,6.0,7.0,7.0,5.0,6.0,5.0,5.0,5.0,1
1,27.0,47382.086842105266,Business,0,4.0,4.0,5.0,2.0,2.0,3.0,3.0,3.0,1
1,27.0,47382.086842105266,Business,0,3.0,6.0,5.0,5.0,3.0,7.0,5.0,4.0,1
1,27.0,47382.086842105266,Business,0,5.0,5.0,6.0,3.0,5.0,5.0,4.0,4.0,1
1,27.0,47382.086842105266,Business,0,4.0,4.0,7.0,6.0,8.0,3.0,4.0,2.0,1
1,27.0,47382.086842105266,Business,0,5.0,6.0,5.0,5.0,5.0,3.0,5.0,4.0,1
1,27.0,47382.086842105266,Business,0,3.0,7.0,6.0,7.0,5.0,8.0,6.0,4.0,1
1,27.0,47382.086842105266,Business,0,2.0,6.0,6.0,5.0,5.0,3.0,5.0,5.0,1
1,27.0,47382.086842105266,Business,0,3.0,8.0,7.0,6.0,7.0,6.0,6.0,3.0,1
1,27.0,47382.086842105266,Business,0,5.0,6.0,7.0,4.0,7.0,3.0,4.0,3.0,1
1,27.0,47382.086842105266,Business,0,7.0,6.0,7.0,5.0,5.0,4.0,5.0,5.0,1
1,27.0,47382.086842105266,Business,0,6.0,6.0,7.0,5.0,5.0,4.0,4.0,3.0,1
1,27.0,47382.086842105266,Business,0,7.0,7.0,6.0,6.0,8.0,7.0,7.0,3.0,1
1,27.0,47382.086842105266,Business,0,3.0,8.0,5.0,4.0,5.0,7.0,6.0,5.0,1
1,27.0,47382.086842105266,Business,0,8.0,7.0,8.0,5.0,6.0,6.0,7.0,5.0,1
1,27.0,47382.086842105266,Business,0,7.0,6.0,6.0,3.0,4.0,4.0,4.0,4.0,1
1,27.0,47382.086842105266,Business,0,5.0,7.0,7.0,5.0,5.0,5.0,4.0,4.0,1
0,20.0,42796.631097560974,Social Work,1,7.0,7.0,7.0,9.0,7.0,8.0,8.0,8.0,1
0,20.0,42796.631097560974,Social Work,0,4.0,8.0,7.0,4.0,9.0,3.0,4.0,5.0,1
0,20.0,42796.631097560974,Social Work,1,7.0,7.0,8.0,8.0,7.0,8.0,8.0,5.0,1
0,20.0,42796.631097560974,Social Work,1,5.0,7.0,9.0,6.0,8.0,7.0,8.0,5.0,1
0,20.0,42796.631097560974,Social Work,1,10.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,1
0,20.0,42796.631097560974,Social Work,1,9.0,10.0,8.0,8.0,7.0,9.0,9.0,9.0,1
0,20.0,42796.631097560974,Social Work,1,7.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,1
0,20.0,42796.631097560974,Social Work,1,8.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,1
0,20.0,42796.631097560974,Social Work,0,2.0,7.0,6.0,2.0,5.0,1.0,2.0,5.0,1
0,21.0,53923.0,Other,1,8.0,10.0,9.0,10.0,5.0,5.0,8.0,1.0,1
0,21.0,53923.0,Other,0,5.0,9.0,6.0,5.0,5.0,2.0,4.0,6.0,1
0,21.0,53923.0,Other,0,5.0,9.0,8.0,1.0,10.0,1.0,1.0,4.0,1
0,21.0,53923.0,Other,1,10.0,9.0,10.0,10.0,10.0,7.0,9.0,2.0,1
0,21.0,53923.0,Other,1,6.0,9.0,8.0,7.0,7.0,6.0,7.0,7.0,1
0,21.0,53923.0,Other,1,9.0,9.0,8.0,10.0,7.0,8.0,9.0,7.0,1
0,21.0,53923.0,Other,1,6.0,10.0,9.0,8.0,7.0,4.0,6.0,8.0,1
0,21.0,53923.0,Other,0,6.0,9.0,7.0,8.0,7.0,9.0,9.0,8.0,1
0,21.0,53923.0,Other,1,9.0,9.0,8.0,6.0,5.0,5.0,7.0,7.0,1
0,21.0,53923.0,Other,0,4.0,9.0,8.0,3.0,6.0,2.0,3.0,5.0,1
0,21.0,27094.0,Social Work,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1
0,21.0,27094.0,Social Work,0,6.0,10.0,10.0,7.0,6.0,5.0,5.0,8.0,1
0,21.0,27094.0,Social Work,0,2.0,10.0,10.0,2.0,10.0,2.0,2.0,6.0,1
0,21.0,27094.0,Social Work,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1
0,21.0,27094.0,Social Work,0,6.0,10.0,10.0,8.0,10.0,6.0,8.0,8.0,1
0,21.0,27094.0,Social Work,1,8.0,5.0,9.0,9.0,10.0,8.0,7.0,7.0,1
0,21.0,27094.0,Social Work,1,9.0,10.0,9.0,8.0,8.0,7.0,8.0,8.0,1
0,21.0,27094.0,Social Work,0,6.0,10.0,8.0,8.0,10.0,5.0,6.0,8.0,1
0,21.0,27094.0,Social Work,0,6.0,9.0,9.0,9.0,9.0,5.0,6.0,8.0,1
0,21.0,27094.0,Social Work,0,6.196304909560724,7.173581213307241,7.370031380753138,6.412024232846043,6.7824285122254455,5.503191180736873,6.147527579493834,5.22648790058862,1
0,21.0,57213.0,Business,1,10.0,10.0,10.0,10.0,10.0,10.0,8.0,1.0,1
0,21.0,57213.0,Business,0,7.0,10.0,8.0,7.0,8.0,4.0,7.0,2.0,1
0,21.0,57213.0,Business,0,4.0,8.0,7.0,5.0,9.0,3.0,2.0,1.0,1
0,21.0,57213.0,Business,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,1
0,21.0,57213.0,Business,0,6.0,10.0,9.0,7.0,8.0,6.0,7.0,4.0,1
0,21.0,57213.0,Business,0,8.0,6.0,7.0,6.0,8.0,5.0,7.0,2.0,1
0,21.0,57213.0,Business,0,7.0,8.0,6.0,6.0,6.0,6.0,8.0,1.0,1
0,21.0,57213.0,Business,0,7.0,7.0,6.0,7.0,9.0,5.0,4.0,1.0,1
0,21.0,57213.0,Business,0,5.0,10.0,8.0,5.0,8.0,4.0,6.0,1.0,1
0,21.0,57213.0,Business,0,6.196304909560724,7.173581213307241,7.370031380753138,6.412024232846043,6.7824285122254455,5.503191180736873,6.147527579493834,5.22648790058862,1
0,19.0,45608.46367521367,Legal,0,3.0,8.0,5.0,5.0,5.0,5.503191180736873,5.0,7.0,1
0,19.0,45608.46367521367,Legal,1,6.196304909560724,6.0,7.0,8.0,9.0,4.0,5.0,7.0,1
0,19.0,45608.46367521367,Legal,0,4.0,9.0,8.0,6.412024232846043,8.0,5.503191180736873,4.0,7.0,1
0,19.0,45608.46367521367,Legal,1,6.0,8.0,8.0,9.0,8.0,6.0,7.0,8.0,1
0,19.0,45608.46367521367,Legal,0,5.0,4.0,8.0,7.0,6.0,5.503191180736873,4.0,7.0,1
0,19.0,45608.46367521367,Legal,1,8.0,10.0,9.0,10.0,8.0,7.0,8.0,9.0,1
0,19.0,45608.46367521367,Legal,1,5.0,7.0,7.370031380753138,6.412024232846043,6.7824285122254455,5.503191180736873,5.0,7.0,1
0,19.0,45608.46367521367,Legal,1,6.0,9.0,8.0,9.0,7.0,5.503191180736873,8.0,7.0,1
0,19.0,45608.46367521367,Legal,0,2.0,7.0,6.0,2.0,6.7824285122254455,1.0,3.0,7.0,1
0,20.0,42390.0,Technology,1,7.0,8.0,7.0,8.0,8.0,5.0,6.0,8.0,1
0,20.0,42390.0,Technology,0,5.0,8.0,6.0,2.0,2.0,2.0,4.0,6.0,1
0,20.0,42390.0,Technology,1,6.0,8.0,8.0,6.0,8.0,5.0,5.0,7.0,1
0,20.0,42390.0,Technology,0,8.0,10.0,8.0,7.0,8.0,6.0,7.0,8.0,1
0,20.0,42390.0,Technology,0,9.0,4.0,5.0,2.0,2.0,1.0,2.0,7.0,1
0,20.0,42390.0,Technology,1,8.0,7.0,8.0,6.0,5.0,2.0,6.0,5.0,1
0,20.0,42390.0,Technology,1,9.0,9.0,9.0,8.0,10.0,2.0,9.0,5.0,1
0,20.0,42390.0,Technology,0,7.0,8.0,6.0,5.0,7.0,2.0,5.0,5.0,1
0,21.0,43636.0,Education,1,8.0,10.0,10.0,7.0,7.0,8.0,9.0,1.0,1
0,21.0,43636.0,Education,1,9.0,10.0,7.0,5.0,10.0,9.0,9.0,1.0,1
0,21.0,43636.0,Education,0,4.0,6.0,7.0,6.0,6.0,1.0,5.0,10.0,1
0,21.0,43636.0,Education,1,6.0,10.0,10.0,8.0,8.0,4.0,8.0,1.0,1
0,21.0,43636.0,Education,1,8.0,7.0,10.0,7.0,10.0,9.0,9.0,1.0,1
0,21.0,43636.0,Education,1,9.0,10.0,10.0,5.0,7.0,4.0,9.0,1.0,1
0,21.0,43636.0,Education,0,7.0,6.0,7.0,8.0,10.0,7.0,7.0,1.0,1
0,21.0,43636.0,Education,1,6.0,10.0,5.0,2.0,2.0,4.0,7.0,1.0,1
0,21.0,43636.0,Education,1,7.0,10.0,10.0,8.0,10.0,1.0,9.0,1.0,1
1,22.0,57887.0,Legal,1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,1
1,22.0,57887.0,Legal,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1
1,22.0,57887.0,Legal,0,6.0,10.0,7.0,7.0,7.0,7.0,8.0,4.0,1
1,22.0,57887.0,Legal,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1
1,22.0,57887.0,Legal,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1
1,22.0,57887.0,Legal,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1
1,22.0,57887.0,Legal,1,9.0,9.0,8.0,7.0,8.0,7.0,8.0,6.0,1
1,22.0,57887.0,Legal,1,6.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,1
1,22.0,57887.0,Legal,0,6.0,9.0,8.0,7.0,6.0,6.0,7.0,7.0,1
1,22.0,57887.0,Legal,0,6.0,10.0,8.0,8.0,8.0,8.0,8.0,4.0,1
1,18.0,30768.0,Other,1,9.0,7.0,7.0,6.0,4.0,5.0,8.0,2.0,1
1,18.0,30768.0,Other,0,6.0,5.0,5.0,4.0,4.0,5.0,4.0,2.0,1
1,18.0,30768.0,Other,0,4.0,6.0,6.0,5.0,4.0,5.0,4.0,1.0,1
1,18.0,30768.0,Other,0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,1
1,18.0,30768.0,Other,0,6.0,5.0,5.0,4.0,4.0,6.0,4.0,2.0,1
1,18.0,30768.0,Other,0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,2.0,1
1,18.0,30768.0,Other,0,6.0,4.0,5.0,6.0,7.0,7.0,5.0,2.0,1
1,18.0,30768.0,Other,0,9.0,6.0,8.0,5.0,7.0,4.0,5.0,8.0,1
1,18.0,30768.0,Other,0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,1.0,1
1,18.0,30768.0,Other,0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,1.0,1
1,22.0,66699.0,Legal,1,6.0,7.0,7.0,4.0,4.0,5.0,6.0,6.0,1
1,22.0,66699.0,Legal,1,7.0,6.0,7.0,5.0,5.0,8.0,8.0,8.0,1
1,22.0,66699.0,Legal,1,5.0,6.0,8.0,7.0,7.0,7.0,7.0,2.0,1
1,22.0,66699.0,Legal,1,5.0,4.0,3.0,2.0,5.0,4.0,7.0,7.0,1
